url,title,details,image,is_native,board_id,board_name,is_video,ip_address,username,alt_text,canonical_link,story_pin_media,video,created_at,alive,is_a_repin,private
https://www.pinterest.com/pin/117304765293535770/,NA,Japandi Pendant Light Lampshade for Table Lamp Floor Lamp Nordic Minimalistic Modern Home Lighting Dining Lampshades Chandelier Lighting - Etsy,e2307b23deff33e9897f73f879f83241,NA,117304833983608053,bedroom,NA,71.63.218.220,emcbrideee,NA,https://www.etsy.com/listing/1766905808/japandi-pendant-light-lampshade-for,NA,NA,2025/09/09 23:37:08,true,true,false
https://www.pinterest.com/pin/117304765293535771/,""" Three Women And Three Wolves "" by Eugene Samuel Grasset Size: 22"" H x 16.53"" W x 1.5"" D",'Three Women and Three Wolves' by Eugene Samuel Grasset Painting Print on Wrapped Canvas,ba9f0e7ac321e74cbd23d1af8ea9d21f,NA,117304833983608053,bedroom,NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/09/09 23:37:12,true,true,false
https://www.pinterest.com/pin/117304765293535772/,NA,NA,8bc860f30112aff5a0734aae14b86a0b,NA,117304833983608053,bedroom,NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/09/09 23:37:14,true,true,false
https://www.pinterest.com/pin/117304765293535773/,Origami Paper Lightshade Globe 'Black Hand Drawn Stripes' - Paper,Elevate your living space with AARVEN’s Black Hand Drawn Stripes paper ceiling lightshade. Handmade by expert artisans in India this paper lantern shade is easy to hang and clean. AARVEN's eco-friendly lightshades are hand screen-printed with our original pattern onto FSC Certified Recycled Paper. Enhance your living room bedroom or dining room with this designer pendant paper lightshade. Your origami lightshade will arrive in a beautiful handmade box made from recycled Kraft card; hand scree,98154e0cb74e1517094338925545d429,NA,117304833983608053,bedroom,NA,71.63.218.220,emcbrideee,NA,https://aarven.com/products/origami-paper-lightshade-globe-black-hand-drawn-stripes?variant=49802689839420,NA,NA,2025/09/09 23:37:20,true,true,false
https://www.pinterest.com/pin/117304765293535761/,NA,NA,c8de5751e0a3d1fb5722bfb32cc50f69,true,117304833983608053,bedroom,NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/09/09 23:36:51,true,true,false
https://www.pinterest.com/pin/117304765293535764/,NA,https://www.instagram.com/p/CMz1o7-rNEA/?igshid=92r2ptl831i9,2c90b53c6680a5a1d2d2dc87754761e9,NA,117304833983608053,bedroom,NA,71.63.218.220,emcbrideee,NA,https://www.instagram.com/p/CMz1o7-rNEA/,NA,NA,2025/09/09 23:36:55,true,true,false
https://www.pinterest.com/pin/117304765293535766/,NA,NA,dab994f6aca0643f11ddfe27d814bef1,NA,117304833983608053,bedroom,NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/09/09 23:36:59,true,true,false
https://www.pinterest.com/pin/117304765293535752/,NA,NA,79235acabe6cdd001ff72dd2ee32723f,NA,117304833983608053,bedroom,NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/09/09 23:36:28,true,true,false
https://www.pinterest.com/pin/117304765293560841/,NA,NA,8a8aec6b3b9a0ecd29a54bf39d4d249a,NA,117304833983608386,Corporate outfits,NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/09/17 05:13:17,true,true,false
https://www.pinterest.com/pin/117304765293535753/,NA,NA,c44468f66435adecaae3583153dbf58e,true,117304833983608053,bedroom,NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/09/09 23:36:31,true,true,false
https://www.pinterest.com/pin/117304765293560842/,Black Barrel Leg Pants - XS,"Black barrel leg pants .100% polyesterHigh waistBaggy fit Side pockets Faux back pocketSize XS waist 27.5""/70 cm hips 363/ 92cmSize S waist 29""/74 cm hips 37.5""/96cmSize M waist 30""/78cm hips 39""/100cmTotal length 42""/108 cmModel wears size S and is 5.6""/ 169 cmImported",c455044c3ffd47507131c02f8f47e93b,NA,117304833983608386,Corporate outfits,NA,71.63.218.220,emcbrideee,NA,https://www.pixiemarket.com/products/black-barrel-leg-pants-preorder?variant=51910149439854,NA,NA,2025/09/17 05:13:36,true,true,false
https://www.pinterest.com/pin/117304765293535754/,NA,NA,c5871042f1dd69998215a344cbb1c222,true,117304833983608053,bedroom,NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/09/09 23:36:35,true,true,false
https://www.pinterest.com/pin/117304765293535755/,NA,NA,ec693d7d94b83363c8dbd23169144200,true,117304833983608053,bedroom,NA,71.63.218.220,emcbrideee,NA,NA,ec693d7d94b83363c8dbd23169144200,NA,2025/09/09 23:36:38,true,true,false
https://www.pinterest.com/pin/117304765292889210/,NA,NA,62f02e28da2e1ab091af9bb90a6ab6de,NA,117304833983509584,future plans (tats/pets/family/wedding etc),NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/04/22 21:24:32,true,true,false
https://www.pinterest.com/pin/117304765293535756/,NA,NA,93cf90d70a72bd8ef1ddabcb415a893a,NA,117304833983608053,bedroom,NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/09/09 23:36:43,true,true,false
https://www.pinterest.com/pin/117304765293560845/,NA,NA,e154c6a5186346838b8db01fb2b07f33,NA,117304833983608386,Corporate outfits,NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/09/17 05:13:56,true,true,false
https://www.pinterest.com/pin/117304765293560846/,NA,NA,fefd898607c4dcf77608b6222edc9b86,true,117304833983608386,Corporate outfits,NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/09/17 05:14:03,true,true,false
https://www.pinterest.com/pin/117304765293535758/,NA,NA,194621ef88ffb9f690d3fdec5b44790d,NA,117304833983608053,bedroom,NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/09/09 23:36:46,true,true,false
https://www.pinterest.com/pin/117304765293535759/,NA,NA,2e8ed6e7d17b936f8c40e5abe5e82815,NA,117304833983608053,bedroom,NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/09/09 23:36:49,true,true,false
https://www.pinterest.com/pin/117304765292889209/,NA,NA,aa89ddda55c853c92895948ccc06d18a,NA,117304833983509584,future plans (tats/pets/family/wedding etc),NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/04/22 21:23:58,true,true,false
https://www.pinterest.com/pin/117304765293560833/,repost,similar shoes ⬇,3729f4acdd1c5b1dfdbeb4d3a3ee722e,true,117304833983608386,Corporate outfits,NA,71.63.218.220,emcbrideee,NA,http://ciderhere.com/65PaNn,3729f4acdd1c5b1dfdbeb4d3a3ee722e,NA,2025/09/17 05:12:27,true,true,false
https://www.pinterest.com/pin/117304765292889207/,NA,NA,c0d4bd74b5d7434ea52f2fa480e3d704,true,117304833983509584,future plans (tats/pets/family/wedding etc),NA,71.63.218.220,emcbrideee,NA,NA,c0d4bd74b5d7434ea52f2fa480e3d704,NA,2025/04/22 21:23:53,true,true,false
https://www.pinterest.com/pin/117304765293535745/,NA,NA,e4f4d63e88519d6e3a1357b89f910611,NA,117304833983608053,bedroom,NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/09/09 23:35:55,true,true,false
https://www.pinterest.com/pin/117304765292889204/,NA,NA,9a2a64f2a0bc754e09c1465d14e3d499,NA,117304833983509584,future plans (tats/pets/family/wedding etc),NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/04/22 21:23:39,true,true,false
https://www.pinterest.com/pin/117304765293562371/,Floral Hand Tattoo,Genuine Joyful Bold. Illustrative Blackwork Tattoos by IL GRANDE TATTOO.,91b479f25eafd3bd09e43c53ccd09204,true,117304833983509584,future plans (tats/pets/family/wedding etc),NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/09/17 16:50:29,true,true,false
https://www.pinterest.com/pin/117304765293560835/,mock neck cardigan (brown),Composition : alpaca 78 / nylon 19 / span 3Country of Origin : Republic of Korea,9ce6ae182e48a53f8a17a6e0a162225f,NA,117304833983608386,Corporate outfits,NA,71.63.218.220,emcbrideee,NA,https://www.wconcept.com/product/mock-neck-cardigan-brown-/720255879.html,NA,NA,2025/09/17 05:12:43,true,true,false
https://www.pinterest.com/pin/117304765293562372/,NA,quida._,9f351cef3b99e9f95cce599fc7c2cafe,true,117304833983608386,Corporate outfits,NA,71.63.218.220,emcbrideee,NA,NA,9f351cef3b99e9f95cce599fc7c2cafe,NA,2025/09/17 16:50:59,true,true,false
https://www.pinterest.com/pin/117304765293535748/,NA,NA,fc8f023435d948d27d979bb13868059b,NA,117304833983608053,bedroom,NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/09/09 23:36:17,true,true,false
https://www.pinterest.com/pin/117304765293560838/,NA,NA,7c8e4c7e7d0faa852abd9bfbe66a39af,NA,117304833983608386,Corporate outfits,NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/09/17 05:13:03,true,true,false
https://www.pinterest.com/pin/117304765292889200/,NA,NA,c2c4365c1eedc2cf8938f2b2f5d68e8f,true,117304833983509584,future plans (tats/pets/family/wedding etc),NA,71.63.218.220,emcbrideee,NA,NA,c2c4365c1eedc2cf8938f2b2f5d68e8f,NA,2025/04/22 21:22:14,true,true,false
https://www.pinterest.com/pin/117304765293535750/,NA,NA,ed39711e2439b0794ec70c82e02eaa52,NA,117304833983608053,bedroom,NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/09/09 23:36:21,true,true,false
https://www.pinterest.com/pin/117304765293562375/,NA,NA,c07b0f5d2c5dc7cca6cb0c68f003ede6,true,117304833983608386,Corporate outfits,NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/09/17 16:51:44,true,true,false
https://www.pinterest.com/pin/117304765293535751/,NA,NA,6497e4ab472afed4fbf52702157f0fa2,NA,117304833983608053,bedroom,NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/09/09 23:36:24,true,true,false
https://www.pinterest.com/pin/117304765293535481/,NA,NA,5a22a3dbf3bf2c33755519be62a5abe2,true,117304833983509584,future plans (tats/pets/family/wedding etc),NA,71.63.218.220,emcbrideee,NA,NA,5a22a3dbf3bf2c33755519be62a5abe2,NA,2025/09/09 22:00:55,true,true,false
https://www.pinterest.com/pin/117304765293535483/,NA,NA,c43b02258ce8639ee8d2df7cdc6b3564,true,117304833983378235,Clothes,NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/09/09 22:01:05,true,true,false
https://www.pinterest.com/pin/117304765293535472/,NA,NA,3b84b444f85064e4af7ae309acc7b997,true,117304833983378235,Clothes,NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/09/09 21:59:45,true,true,false
https://www.pinterest.com/pin/117304765293535474/,NA,NA,0019468ca5ab83fbda86e3282bfa9215,NA,117304833983378235,Clothes,NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/09/09 21:59:55,true,true,false
https://www.pinterest.com/pin/117304765293535475/,NA,NA,01d47b15006c7788dd072b6b08977eae,NA,117304833983378235,Clothes,NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/09/09 22:00:11,true,true,false
https://www.pinterest.com/pin/117304765293666499/,NA,NA,099b19944cb6533a0a575c916da50f04,true,117304833983465998,wallpaper & prints,NA,107.127.14.41,emcbrideee,NA,NA,099b19944cb6533a0a575c916da50f04,NA,2025/10/16 06:57:40,true,true,false
https://www.pinterest.com/pin/117304765293666496/,NA,NA,c46f9bb46987b00e8ab413faefbaef47,NA,117304833983420282,Food,NA,107.127.14.41,emcbrideee,NA,NA,NA,NA,2025/10/16 06:56:52,true,true,false
https://www.pinterest.com/pin/117304765293666497/,NA,Echopark Hillhouse | OWIU,fc314505980d161f7c406e066989bdce,NA,117304833983466001,Dream home/design inspo,NA,107.127.14.41,emcbrideee,NA,https://www.owiu-design.com/work/architecture/echopark-hillhouse,NA,NA,2025/10/16 06:56:56,true,true,false
https://www.pinterest.com/pin/117304765293666503/,Modern dining room: Embrace the elegance of functional aesthetics,Modern dining room: Embrace the elegance of functional design and aesthetics. Picture a space that's both practical and visually appealing. Explore ways to embrace the elegance of functional design and aesthetics in your modern dining room on our blog.,4c30b73d2bdcb27a00feca5bcb63bf5f,true,117304833983466001,Dream home/design inspo,NA,107.127.14.41,emcbrideee,This modern dining room features an open floor plan built-in storage and flexible seating creating a functional and versatile space,https://edwardgeorgelondon.com/modern-dining-room/,NA,NA,2025/10/16 06:58:55,true,true,false
https://www.pinterest.com/pin/117304765293666494/,Juna Baek & Bolge Duvet Cover Set Including Pillows green100% Cotton in Green Sand | Twin Duvet Cover + 1 Standard Pillowcase |…,Committed to using solely 100% organic OEKO-TEX-labelled and GOTS-certified cotton Baek&Bolge bedding by JUNA guarantees a perfect night's sleep - with a clean conscience. In stylishly unique gingham and made using the classic seersucker weaving method this bedding is unbelievably soft and light as a feather. Juna Size: Twin Duvet Cover + 1 Standard Pillowcase Color/Pattern: Green/Sand | Juna Baek & Bolge Duvet Cover Set Including Pillows green100% Cotton in Green / Sand | Twin Duvet Cove…,bd0565beb3c1fd48da75de818326cbf7,NA,117304833983608053,bedroom,NA,107.127.14.41,emcbrideee,NA,https://www.wayfair.com/bed-bath/pdp/juna-baek-and-bolge-duvet-cover-set-including-pillows-rjun1002.html,NA,NA,2025/10/16 06:56:05,true,true,false
https://www.pinterest.com/pin/117304765293666495/,Gubi Pacha Lounge Chair with armrest,Dedar fabric Chenille Belsuede 003,193d59749b247a6711f1e56334ac79db,true,117304833983466001,Dream home/design inspo,NA,107.127.14.41,emcbrideee,NA,https://gubi.com/en/us/products/pacha-lounge-chair-with-armrest?itemNumber=10061534,NA,NA,2025/10/16 06:56:17,true,true,false
https://www.pinterest.com/pin/117304765293612721/,Interrail-outfit,NA,fcddfe0bc2132ba2d4613906eca4b670,true,117304833983378235,Clothes,NA,72.159.77.51,emcbrideee,NA,NA,NA,NA,2025/10/01 08:33:45,true,true,false
https://www.pinterest.com/pin/117304765293612723/,NA,NA,165cff164a96feb9c384b8fe2db781f2,true,117304833983608053,bedroom,NA,72.159.77.51,emcbrideee,NA,NA,NA,NA,2025/10/01 08:34:49,true,true,false
https://www.pinterest.com/pin/117304765293612722/,home decor inspo,NA,a291e63f10152f935abfa2de16887044,true,117304833983466001,Dream home/design inspo,NA,72.159.77.51,emcbrideee,NA,NA,a291e63f10152f935abfa2de16887044,NA,2025/10/01 08:34:01,true,true,false
https://www.pinterest.com/pin/117304765293612725/,NA,NA,6326ce45fb562237d397edf8e6386422,true,117304833983466001,Dream home/design inspo,NA,72.159.77.51,emcbrideee,NA,NA,NA,NA,2025/10/01 08:36:42,true,true,false
https://www.pinterest.com/pin/117304765293779126/,NA,A 1970s Split-Level Nestled Among California's Ancient Redwoods,243cd7b78e636bcca3db3a55952357b2,NA,117304833983466001,Dream home/design inspo,NA,172.59.130.235,emcbrideee,NA,NA,NA,NA,2025/11/18 07:00:14,true,true,false
https://www.pinterest.com/pin/117304765293612724/,NA,NA,4eb0c1955e76bc1cbd605be1d159bd84,NA,117304833983466001,Dream home/design inspo,NA,72.159.77.51,emcbrideee,NA,NA,NA,NA,2025/10/01 08:36:38,true,true,false
https://www.pinterest.com/pin/117304765293612727/,NA,NA,ab30c5b01f80327016254a9014b1f2ed,NA,117304833983466001,Dream home/design inspo,NA,72.159.77.51,emcbrideee,NA,NA,NA,NA,2025/10/01 08:37:11,true,true,false
https://www.pinterest.com/pin/117304765293612726/,Juna Baek & Bolge Duvet Cover Set Including Pillows green100% Cotton in Green Sand | Twin Duvet Cover + 1 Standard Pillowcase |…,Committed to using solely 100% organic OEKO-TEX-labelled and GOTS-certified cotton Baek&Bolge bedding by JUNA guarantees a perfect night's sleep - with a clean conscience. In stylishly unique gingham and made using the classic seersucker weaving method this bedding is unbelievably soft and light as a feather. Juna Size: Twin Duvet Cover + 1 Standard Pillowcase Color/Pattern: Green/Sand | Juna Baek & Bolge Duvet Cover Set Including Pillows green100% Cotton in Green / Sand | Twin Duvet Cove…,bd0565beb3c1fd48da75de818326cbf7,NA,117304833983466001,Dream home/design inspo,NA,72.159.77.51,emcbrideee,NA,https://www.wayfair.com/bed-bath/pdp/juna-baek-and-bolge-duvet-cover-set-including-pillows-rjun1002.html,NA,NA,2025/10/01 08:36:47,true,true,false
https://www.pinterest.com/pin/117304765293009056/,NA,NA,d01709c9ffa39abe02633b8ac68c117c,true,117304833983466001,Dream home/design inspo,NA,50.202.175.74,emcbrideee,NA,NA,NA,NA,2025/05/20 16:05:54,true,true,false
https://www.pinterest.com/pin/117304765293009058/,NA,NA,878cd00f9b763e79177b469662a2b362,true,117304833983509584,future plans (tats/pets/family/wedding etc),NA,50.202.175.74,emcbrideee,NA,NA,878cd00f9b763e79177b469662a2b362,NA,2025/05/20 16:06:22,true,true,false
https://www.pinterest.com/pin/117304765293009060/,NA,Style: asemic writing cryptography alien script abstract minimalism organic patterns neural pathways symbolic abstraction generative aesthetics cosmic consciousness ethereal geometry. Designed as part of a commissioned tattoo project many of these sketches are available for purchase. While I’m not a tattoo artist you can acquire the rights to these designs and have them brought to life by a professional in your area. For more details feel free to DM me. If you'd like a custom d...,e2d06647e670216a937b3d71e7390de2,true,117304833983509584,future plans (tats/pets/family/wedding etc),NA,50.202.175.74,emcbrideee,NA,NA,NA,NA,2025/05/20 16:06:25,true,true,false
https://www.pinterest.com/pin/117304765293573273/,NA,NA,f78b279db8698c09168cb2ee53e543bd,true,117304833983509584,future plans (tats/pets/family/wedding etc),NA,71.63.218.220,emcbrideee,NA,NA,f78b279db8698c09168cb2ee53e543bd,NA,2025/09/20 20:21:40,true,true,false
https://www.pinterest.com/pin/117304765293009051/,NA,NA,c9ec283fae4cdcfc68cf71ef89fb53c8,true,117304833983378235,Clothes,NA,50.202.175.74,emcbrideee,NA,NA,NA,NA,2025/05/20 16:04:58,true,true,false
https://www.pinterest.com/pin/117304765293479045/,NA,NA,8ca9b8474ddb06eda8fb6ac830efe8ab,NA,117304833983378235,Clothes,NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/08/23 21:06:22,true,true,false
https://www.pinterest.com/pin/117304765293567105/,NA,size small,dac7acdac4189d709b1397ceffef126d,true,117304833983608386,Corporate outfits,NA,71.63.218.220,emcbrideee,NA,https://www.intimissimi.com/us/product/boat_neck_modal_cashmere_ultralight_top-CLD28B.html,dac7acdac4189d709b1397ceffef126d,NA,2025/09/18 23:16:15,true,true,false
https://www.pinterest.com/pin/117304765293529217/,NA,NA,a0990f205d82013cde59c29021555b24,true,117304833983509584,future plans (tats/pets/family/wedding etc),NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/09/08 00:57:54,true,true,false
https://www.pinterest.com/pin/117304765293624963/,NA,NA,567d8c41d9a475c395b36173408538db,NA,117304833983608386,Corporate outfits,NA,72.159.157.26,emcbrideee,NA,NA,NA,NA,2025/10/04 23:58:31,true,true,false
https://www.pinterest.com/pin/117304765293567108/,Kaelen Wool Polo Sweater,Indulge in classic comfort with the Kaelen Wool Polo Sweater crafted from fine wool for a timeless sophisticated look.,8b94408a7e52f7f506cbd71b697d2d7b,true,117304833983608386,Corporate outfits,NA,71.63.218.220,emcbrideee,NA,https://hemiblurr.com/products/kaelen-polo-sweater,NA,NA,2025/09/18 23:17:13,true,true,false
https://www.pinterest.com/pin/117304765293638277/,NA,NA,7f8f3424b66cc07ffc37055e484d4a7b,true,117304833983420282,Food,NA,72.159.157.26,emcbrideee,NA,NA,7f8f3424b66cc07ffc37055e484d4a7b,NA,2025/10/08 21:01:47,true,true,false
https://www.pinterest.com/pin/117304765293529220/,NA,NA,cc734c44bbcda85524f6174981b0e821,NA,117304833983509584,future plans (tats/pets/family/wedding etc),NA,71.63.218.220,emcbrideee,NA,NA,NA,NA,2025/09/08 00:59:26,true,true,false
https://www.pinterest.com/pin/117304765293638279/,NA,NA,8fb1f7f7f5cd89ee6af64afd583ad4d6,NA,117304833983608053,bedroom,NA,72.159.157.26,emcbrideee,NA,NA,NA,NA,2025/10/08 21:02:15,true,true,false
https://www.pinterest.com/pin/117304765293636465/,NA,NA,7e429d90c35c8964ab5da74aa326be9a,NA,117304833983378235,Clothes,NA,72.159.157.26,emcbrideee,NA,NA,NA,NA,2025/10/08 04:09:06,true,true,false
